0.000000 0.003219 -0.000000
0.001000 0.006594 0.000000
0.002000 0.010124 0.000000
0.003000 0.013810 0.000000
0.004000 0.017651 0.000000
0.005000 0.021647 0.000000
0.006000 0.025798 0.000000
0.007000 0.030104 0.020106
0.008000 0.034566 0.000000
0.009000 0.039181 0.000000
0.010000 0.043952 0.000000
0.011000 0.048876 0.000000
0.012000 0.053955 0.000000
0.013000 0.059188 0.000000
0.014000 0.064574 0.000000
0.015000 0.070113 0.020106
0.016000 0.075805 0.000000
0.017000 0.081650 0.000000
0.018000 0.087647 0.000000
0.019000 0.093796 0.000000
0.020000 0.100095 0.000000
0.021000 0.106546 0.000000
0.022000 0.113146 0.020106
0.023000 0.119896 0.000000
0.024000 0.126794 0.000000
0.025000 0.133841 0.000000
0.026000 0.141034 0.020106
0.027000 0.148374 0.000000
0.028000 0.155860 0.000000
0.029000 0.163490 0.000000
0.030000 0.171263 0.000000
0.031000 0.179179 0.020106
0.032000 0.187236 0.000000
0.033000 0.195432 0.000000
0.034000 0.203768 0.020106
0.035000 0.212240 0.000000
0.036000 0.220849 0.000000
0.037000 0.229591 0.020106
0.038000 0.238467 0.000000
0.039000 0.247473 0.040212
0.040000 0.256607 0.020106
0.041000 0.265869 0.040212
0.042000 0.275256 0.040212
0.043000 0.284766 0.060319
0.044000 0.294397 0.060319
0.045000 0.304146 0.080425
0.046000 0.314011 0.080425
0.047000 0.323989 0.100531
0.048000 0.334078 0.100531
0.049000 0.344274 0.140743
0.050000 0.354576 0.120637
0.051000 0.364979 0.160850
0.052000 0.375482 0.160850
0.053000 0.386080 0.221168
0.054000 0.396769 0.241274
0.055000 0.407548 0.281487
0.056000 0.418411 0.321699
0.057000 0.429355 0.361911
0.058000 0.440376 0.382018
0.059000 0.451469 0.442336
0.060000 0.462632 0.482549
0.061000 0.473858 0.542867
0.062000 0.485144 0.583080
0.063000 0.496484 0.623292
0.064000 0.507875 0.703717
0.065000 0.519310 0.743929
0.066000 0.530785 0.784142
0.067000 0.542294 0.844460
0.068000 0.553831 0.904779
0.069000 0.565392 0.965097
0.070000 0.576969 1.065628
0.071000 0.588558 1.105841
0.072000 0.600151 1.186265
0.073000 0.611742 1.266690
0.074000 0.623325 1.347115
0.075000 0.634893 1.387327
0.076000 0.646440 1.487858
0.077000 0.657957 1.588389
0.078000 0.669437 1.648708
0.079000 0.680874 1.749239
0.080000 0.692260 1.829664
0.081000 0.703586 1.970407
0.082000 0.714845 1.990513
0.083000 0.726029 2.151363
0.084000 0.737128 2.231787
0.085000 0.748136 2.312212
0.086000 0.759043 2.392637
0.087000 0.769840 2.513274
0.088000 0.780518 2.553487
0.089000 0.791069 2.714336
0.090000 0.801482 2.814867
0.091000 0.811749 2.895292
0.092000 0.821859 3.056141
0.093000 0.831803 3.076248
0.094000 0.841571 3.297416
0.095000 0.851153 3.277309
0.096000 0.860538 3.458265
0.097000 0.869717 3.599009
0.098000 0.878679 3.759858
0.099000 0.887413 3.840283
0.100000 0.895909 4.041345
0.101000 0.904156 4.121770
0.102000 0.912142 4.282619
0.103000 0.919858 4.423362
0.104000 0.927291 4.644531
0.105000 0.934431 4.745062
0.106000 0.941266 4.905911
0.107000 0.947786 5.086867
0.108000 0.953978 5.308035
0.109000 0.959832 5.468884
0.110000 0.965336 5.629734
0.111000 0.970479 5.750371
0.112000 0.975249 5.951433
0.113000 0.979635 6.092176
0.114000 0.983626 6.333451
