0.000000 0.002862 -0.000000
0.001000 0.005864 0.000000
0.002000 0.009005 0.000000
0.003000 0.012285 0.000000
0.004000 0.015704 0.000000
0.005000 0.019263 0.000000
0.006000 0.022961 0.000000
0.007000 0.026799 0.000000
0.008000 0.030775 0.000000
0.009000 0.034891 0.020106
0.010000 0.039146 0.020106
0.011000 0.043541 0.000000
0.012000 0.048074 0.040212
0.013000 0.052746 0.020106
0.014000 0.057558 0.020106
0.015000 0.062509 0.040212
0.016000 0.067598 0.020106
0.017000 0.072827 0.040212
0.018000 0.078194 0.040212
0.019000 0.083700 0.040212
0.020000 0.089345 0.060319
0.021000 0.095129 0.060319
0.022000 0.101051 0.060319
0.023000 0.107111 0.080425
0.024000 0.113310 0.100531
0.025000 0.119647 0.120637
0.026000 0.126122 0.140743
0.027000 0.132736 0.140743
0.028000 0.139487 0.180956
0.029000 0.146376 0.180956
0.030000 0.153403 0.221168
0.031000 0.160567 0.241274
0.032000 0.167868 0.281487
0.033000 0.175306 0.321699
0.034000 0.182881 0.341805
0.035000 0.190593 0.361911
0.036000 0.198442 0.422230
0.037000 0.206427 0.442336
0.038000 0.214547 0.482549
0.039000 0.222804 0.522761
0.040000 0.231196 0.562973
0.041000 0.239723 0.603186
0.042000 0.248385 0.663504
0.043000 0.257182 0.703717
0.044000 0.266112 0.764035
0.045000 0.275177 0.804248
0.046000 0.284376 0.864566
0.047000 0.293707 0.924885
0.048000 0.303172 0.985203
0.049000 0.312768 1.045522
0.050000 0.322497 1.125947
0.051000 0.332357 1.186265
0.052000 0.342348 1.266690
0.053000 0.352470 1.327009
0.054000 0.362721 1.427540
0.055000 0.373102 1.487858
0.056000 0.383612 1.568283
0.057000 0.394250 1.709026
0.058000 0.405016 1.729133
0.059000 0.415909 1.829664
0.060000 0.426929 1.950301
0.061000 0.438074 2.030725
0.062000 0.449344 2.131256
0.063000 0.460738 2.251894
0.064000 0.472256 2.312212
0.065000 0.483897 2.473062
0.066000 0.495659 2.573593
0.067000 0.507543 2.734442
0.068000 0.519547 2.814867
0.069000 0.531670 2.955610
0.070000 0.543911 3.096354
0.071000 0.556270 3.196885
0.072000 0.568745 3.357734
0.073000 0.581336 3.498478
0.074000 0.594041 3.659327
0.075000 0.606859 3.779964
0.076000 0.619789 3.960920
0.077000 0.632830 4.161982
0.078000 0.645980 4.262513
0.079000 0.659239 4.403256
0.080000 0.672605 4.584212
0.081000 0.686077 4.765168
0.082000 0.699653 4.966230
0.083000 0.713333 5.127079
0.084000 0.727114 5.328141
0.085000 0.740995 5.488991
0.086000 0.754975 5.710159
0.087000 0.769052 5.931327
0.088000 0.783224 6.051964
0.089000 0.797490 6.192707
0.090000 0.811848 6.413876
0.091000 0.826296 6.695362
0.092000 0.840833 6.936637
0.093000 0.855457 7.117592
0.094000 0.870166 7.358867
0.095000 0.884957 7.580035
0.096000 0.899830 7.861521
0.097000 0.914781 8.243539
0.098000 0.929810 8.143008
0.099000 0.944913 8.484813
0.100000 0.960088 8.766300
0.101000 0.975334 9.047787
0.102000 0.990648 9.309167
0.103000 1.006028 9.590654
0.104000 1.021471 9.872141
0.105000 1.036976 10.193840
0.106000 1.052538 10.475327
0.107000 1.068157 10.736707
0.108000 1.083829 10.877450
0.109000 1.099551 11.179043
0.110000 1.115322 11.561061
0.111000 1.131138 11.882760
0.112000 1.146996 12.264778
0.113000 1.162894 12.626689
0.114000 1.178828 12.827751
0.115000 1.194796 13.189663
0.116000 1.210794 13.591786
0.117000 1.226820 14.034123
0.118000 1.242870 14.154760
0.119000 1.258941 14.637308
0.120000 1.275030 14.858477
0.121000 1.291134 15.361131
0.122000 1.307248 15.662724
0.123000 1.323370 16.165379
0.124000 1.339495 16.426760
0.125000 1.355621 16.708246
0.126000 1.371744 17.190795
0.127000 1.387860 17.673344
0.128000 1.403965 17.914618
0.129000 1.420056 18.336848
0.130000 1.436128 18.678653
0.131000 1.452177 19.141096
0.132000 1.468200 19.643751
0.133000 1.484192 20.005662
0.134000 1.500150 20.367573
0.135000 1.516068 20.870228
0.136000 1.531944 21.392989
0.137000 1.547771 21.835326
0.138000 1.563547 21.976069
0.139000 1.579266 22.699892
0.140000 1.594924 23.021591
0.141000 1.610517 23.544352
0.142000 1.626039 23.986688
0.143000 1.641486 24.589874
0.144000 1.656854 24.851255
0.145000 1.672137 25.333803
0.146000 1.687330 25.896777
0.147000 1.702429 26.520069
0.148000 1.717429 26.520069
0.149000 1.732324 27.485166
0.150000 1.747109 27.726440
0.151000 1.761780 28.349732
0.152000 1.776330 28.812175
0.153000 1.790755 29.214298
0.154000 1.805049 29.998440
0.155000 1.819207 30.239714
0.156000 1.833223 30.822794
0.157000 1.847092 31.707466
0.158000 1.860809 31.486298
0.159000 1.874367 32.270440
0.160000 1.887761 33.034475
0.161000 1.900985 33.416493
