0.051000 0.215707 0.099054 0.004142 0.206455
0.052000 0.218469 0.100946 0.004524 0.210830
0.053000 0.220706 0.102837 0.004946 0.214411
0.054000 0.223714 0.104725 0.005368 0.219349
0.055000 0.225536 0.106350 0.005831 0.223429
0.056000 0.228184 0.108496 0.006333 0.226824
0.057000 0.229754 0.110108 0.006856 0.230678
0.058000 0.232179 0.111985 0.007399 0.234915
0.059000 0.234157 0.113859 0.007982 0.238479
0.060000 0.235771 0.115732 0.008605 0.241513
0.061000 0.237096 0.117602 0.009269 0.244149
0.062000 0.238783 0.119471 0.009953 0.247467
0.063000 0.239578 0.121338 0.010696 0.249382
0.064000 0.240832 0.123203 0.011461 0.252145
0.065000 0.241870 0.125066 0.012265 0.254625
0.066000 0.242132 0.126927 0.013129 0.255899
0.067000 0.242953 0.128787 0.014014 0.258188
0.068000 0.243633 0.130644 0.014939 0.260319
0.069000 0.243597 0.132500 0.015924 0.261338
0.070000 0.244162 0.134354 0.016929 0.263441
0.071000 0.244029 0.136206 0.017995 0.264459
0.072000 0.243098 0.137717 0.019101 0.265587
0.073000 0.243253 0.139905 0.020267 0.265834
0.074000 0.243263 0.141751 0.021453 0.267338
0.075000 0.242064 0.143596 0.022720 0.266913
0.076000 0.243105 0.145796 0.023987 0.268863
0.077000 0.241137 0.147279 0.025334 0.268799
0.078000 0.240512 0.149485 0.026741 0.268095
0.079000 0.238331 0.150956 0.028189 0.267885
0.080000 0.237854 0.152791 0.029657 0.269047
0.081000 0.234705 0.154245 0.031225 0.267360
0.082000 0.235537 0.156457 0.032773 0.269257
0.083000 0.234152 0.158287 0.034402 0.269113
0.084000 0.235033 0.160508 0.036030 0.271215
0.085000 0.232677 0.161941 0.037739 0.271197
0.086000 0.234757 0.164168 0.039408 0.275336
0.087000 0.232707 0.165588 0.041177 0.275919
0.088000 0.233452 0.167409 0.042927 0.279494
0.089000 0.233678 0.169644 0.044756 0.280564
0.090000 0.233567 0.171045 0.046566 0.284493
0.091000 0.232329 0.172860 0.048476 0.284830
0.092000 0.233457 0.174674 0.050346 0.289121
0.093000 0.232350 0.176486 0.052316 0.289711
0.094000 0.232963 0.178295 0.054267 0.293180
0.095000 0.232009 0.180104 0.056297 0.294062
0.096000 0.232134 0.181910 0.058328 0.296761
0.097000 0.231947 0.183714 0.060399 0.298953
0.098000 0.230980 0.185061 0.062490 0.301681
0.099000 0.231312 0.187318 0.064641 0.302857
0.100000 0.231498 0.189117 0.066793 0.305714
0.101000 0.230713 0.190914 0.069004 0.306969
0.102000 0.230313 0.192710 0.071236 0.308882
0.103000 0.230219 0.194504 0.073488 0.311315
0.104000 0.229193 0.195813 0.075760 0.314129
0.105000 0.230110 0.198086 0.078072 0.316233
0.106000 0.230633 0.199874 0.080385 0.319698
0.107000 0.230626 0.201660 0.082737 0.322275
0.108000 0.231358 0.203445 0.085089 0.326071
0.109000 0.230872 0.204724 0.087462 0.329841
0.110000 0.233428 0.207009 0.089834 0.334523
0.111000 0.233379 0.208789 0.092267 0.336961
0.112000 0.234608 0.210566 0.094680 0.341514
0.113000 0.234507 0.212342 0.097153 0.343838
0.114000 0.235089 0.214116 0.099626 0.347291
0.115000 0.235040 0.215889 0.102139 0.349688
0.116000 0.235650 0.217659 0.104653 0.353174
0.117000 0.233714 0.218889 0.107226 0.354578
0.118000 0.236485 0.221738 0.109800 0.357236
0.119000 0.233923 0.222412 0.112394 0.359909
0.120000 0.234678 0.224171 0.114987 0.363542
0.121000 0.234697 0.225929 0.117621 0.365941
0.122000 0.236631 0.228245 0.120255 0.369274
0.123000 0.237029 0.230003 0.122909 0.372366
0.124000 0.236126 0.231760 0.125623 0.373293
0.125000 0.235950 0.233514 0.128338 0.375439
0.126000 0.235179 0.235267 0.131092 0.376600
0.127000 0.234503 0.237019 0.133867 0.377930
0.128000 0.231895 0.238181 0.136682 0.378406
0.129000 0.232919 0.240516 0.139497 0.380137
0.130000 0.231623 0.241666 0.142312 0.382838
0.131000 0.231335 0.244006 0.145207 0.382354
0.132000 0.231864 0.245144 0.148002 0.388122
0.133000 0.233654 0.247489 0.150857 0.391011
0.134000 0.232805 0.248615 0.153712 0.394458
0.135000 0.234664 0.250965 0.156587 0.397375
0.136000 0.234417 0.252080 0.159442 0.401803
0.137000 0.237957 0.254434 0.162277 0.407405
0.138000 0.237216 0.255537 0.165152 0.410952
0.139000 0.238836 0.257263 0.168007 0.415774
0.140000 0.238724 0.258987 0.170923 0.417689
0.141000 0.238386 0.260710 0.173858 0.419228
0.142000 0.242391 0.263077 0.176713 0.425378
0.143000 0.242281 0.264800 0.179649 0.427333
0.144000 0.240926 0.265867 0.182584 0.429824
0.145000 0.240900 0.267583 0.185540 0.431797
0.146000 0.242202 0.269960 0.188516 0.433325
0.147000 0.240023 0.271009 0.191511 0.434490
0.148000 0.241538 0.273391 0.194507 0.436342
0.149000 0.239482 0.274428 0.197523 0.437745
0.150000 0.241700 0.276816 0.200519 0.440719
0.151000 0.237780 0.277841 0.203615 0.439051
0.152000 0.239222 0.279545 0.206611 0.443462
0.153000 0.237103 0.281247 0.209728 0.441944
0.154000 0.236705 0.283644 0.212864 0.440538
0.155000 0.232952 0.284646 0.216021 0.439287
0.156000 0.233290 0.287048 0.219178 0.439131
0.157000 0.231184 0.288747 0.222374 0.437862
0.158000 0.229105 0.290445 0.225591 0.436665
0.159000 0.226458 0.292141 0.228849 0.434549
0.160000 0.222196 0.293113 0.232126 0.432668
0.161000 0.219231 0.294802 0.235444 0.429980
0.162000 0.219954 0.297219 0.238721 0.430523
0.163000 0.216257 0.298174 0.242038 0.429688
0.164000 0.217246 0.300596 0.245336 0.430637
0.165000 0.214276 0.301539 0.248653 0.431028
0.166000 0.212875 0.303219 0.251991 0.430930
0.167000 0.213626 0.305648 0.255329 0.431398
0.168000 0.210361 0.306574 0.258686 0.431317
0.169000 0.211131 0.309008 0.262044 0.431758
0.170000 0.208415 0.309922 0.265402 0.432594
0.171000 0.205426 0.311594 0.268840 0.429799
0.172000 0.207255 0.314036 0.272198 0.431929
0.173000 0.205900 0.314932 0.275535 0.435027
0.174000 0.203975 0.316599 0.278953 0.433918
0.175000 0.205447 0.319048 0.282331 0.435309
0.176000 0.201930 0.319927 0.285749 0.434792
0.177000 0.200635 0.321589 0.289167 0.434685
0.178000 0.200131 0.323249 0.292565 0.435869
0.179000 0.197873 0.324907 0.296023 0.434126
0.180000 0.195373 0.326564 0.299502 0.431990
0.181000 0.194633 0.329027 0.303000 0.429565
0.182000 0.191542 0.329872 0.306459 0.429841
0.183000 0.190003 0.331524 0.309937 0.429302
0.184000 0.186860 0.333174 0.313476 0.426096
0.185000 0.184784 0.334823 0.316994 0.424677
0.186000 0.184379 0.337298 0.320533 0.422725
0.187000 0.179622 0.338114 0.324092 0.420319
0.188000 0.178734 0.340595 0.327671 0.417546
0.189000 0.173543 0.341400 0.331270 0.414471
0.190000 0.169700 0.343040 0.334909 0.410163
0.191000 0.167278 0.345528 0.338588 0.404858
0.192000 0.163134 0.346315 0.342207 0.403649
0.193000 0.158946 0.347951 0.345907 0.398824
0.194000 0.157991 0.350445 0.349586 0.395947
0.195000 0.153149 0.351216 0.353266 0.393648
0.196000 0.150728 0.352847 0.356945 0.391761
0.197000 0.151767 0.355349 0.360584 0.392108
0.198000 0.148402 0.356103 0.364224 0.392221
0.199000 0.148056 0.358609 0.367903 0.390145
0.200000 0.144104 0.359352 0.371562 0.389252
0.201000 0.143318 0.361863 0.375262 0.386365
0.202000 0.143478 0.363488 0.378861 0.388710
0.203000 0.142044 0.365111 0.382500 0.388340
0.204000 0.140475 0.366732 0.386139 0.387699
0.205000 0.140580 0.368352 0.389718 0.389782
0.206000 0.136875 0.369061 0.393337 0.389104
0.207000 0.138670 0.371587 0.396916 0.390087
0.208000 0.139008 0.373202 0.400455 0.392377
0.209000 0.139402 0.374815 0.403974 0.394682
0.210000 0.138648 0.376427 0.407512 0.395008
0.211000 0.137561 0.378037 0.411051 0.394729
0.212000 0.138579 0.379645 0.414509 0.397891
0.213000 0.137734 0.381252 0.418008 0.397885
0.214000 0.134286 0.381917 0.421506 0.397269
0.215000 0.135791 0.384461 0.424985 0.397163
0.216000 0.135777 0.386063 0.428423 0.398416
0.217000 0.132962 0.386711 0.431861 0.398768
0.218000 0.134406 0.389262 0.435299 0.398372
0.219000 0.131983 0.389899 0.438697 0.399323
0.220000 0.133767 0.392455 0.442095 0.399374
0.221000 0.130346 0.394049 0.445573 0.394771
0.222000 0.131202 0.395642 0.448911 0.397263
0.223000 0.128440 0.396257 0.452269 0.397582
0.224000 0.127631 0.397842 0.455626 0.397044
0.225000 0.129969 0.400410 0.458944 0.397769
0.226000 0.129880 0.401996 0.462241 0.398508
0.227000 0.127437 0.402589 0.465519 0.399246
0.228000 0.131691 0.406159 0.468796 0.398990
0.229000 0.129871 0.406745 0.472013 0.400869
0.230000 0.128025 0.407321 0.475210 0.402493
0.231000 0.130405 0.409903 0.478407 0.402886
0.232000 0.130206 0.410468 0.481503 0.407159
0.233000 0.132743 0.413054 0.484640 0.407647
0.234000 0.135144 0.415646 0.487756 0.408019
0.235000 0.133132 0.416200 0.490832 0.409338
0.236000 0.132994 0.417770 0.493909 0.409469
0.237000 0.132881 0.419339 0.496965 0.409607
0.238000 0.132788 0.420906 0.500001 0.409744
0.239000 0.132708 0.422471 0.503017 0.409871
0.240000 0.130723 0.422994 0.505992 0.410958
0.241000 0.132557 0.425598 0.508988 0.409846
0.242000 0.134260 0.427159 0.511884 0.412833
0.243000 0.135019 0.428718 0.514779 0.414191
0.244000 0.135000 0.430276 0.517674 0.414213
0.245000 0.135552 0.431832 0.520529 0.415150
0.246000 0.135390 0.433387 0.523384 0.414867
0.247000 0.135833 0.434940 0.526199 0.415560
0.248000 0.135585 0.436492 0.529014 0.415078
0.249000 0.137367 0.439118 0.531829 0.413651
0.250000 0.135198 0.439590 0.534583 0.414437
0.251000 0.133867 0.441137 0.537378 0.412098
0.252000 0.136589 0.443770 0.540113 0.412141
0.253000 0.133952 0.444226 0.542827 0.412140
0.254000 0.133438 0.445769 0.545541 0.411102
0.255000 0.132427 0.447309 0.548256 0.409230
0.256000 0.131018 0.448849 0.550970 0.406699
0.257000 0.133138 0.451493 0.553644 0.405614
0.258000 0.129931 0.451923 0.556298 0.404709
0.259000 0.129595 0.453457 0.558932 0.403932
0.260000 0.128136 0.454990 0.561586 0.401283
0.261000 0.129057 0.457643 0.564240 0.398118
0.262000 0.128708 0.459177 0.566834 0.397515
0.263000 0.125123 0.459580 0.569427 0.396027
0.264000 0.123930 0.461107 0.572021 0.393803
0.265000 0.125108 0.463769 0.574615 0.390981
0.266000 0.121001 0.464157 0.577188 0.388673
0.267000 0.119416 0.465679 0.579762 0.385808
0.268000 0.118140 0.467200 0.582316 0.383463
0.269000 0.117104 0.468719 0.584849 0.381517
0.270000 0.119032 0.471392 0.587362 0.379872
0.271000 0.114840 0.471753 0.589875 0.377490
0.272000 0.117775 0.474431 0.592328 0.377463
0.273000 0.114957 0.474781 0.594761 0.377342
0.274000 0.115015 0.476293 0.597174 0.377107
0.275000 0.117259 0.478977 0.599587 0.375787
0.276000 0.114995 0.479312 0.601939 0.376541
0.277000 0.114939 0.480819 0.604292 0.376020
0.278000 0.118298 0.483510 0.606604 0.376406
0.279000 0.118558 0.485018 0.608896 0.376541
0.280000 0.115862 0.485332 0.611168 0.376488
0.281000 0.115496 0.486833 0.613440 0.375313
0.282000 0.118136 0.488333 0.615591 0.379093
0.283000 0.118454 0.489831 0.617783 0.378953
0.284000 0.122145 0.492535 0.619934 0.379563
0.285000 0.119727 0.492823 0.622066 0.379850
0.286000 0.124317 0.495532 0.624136 0.381845
0.287000 0.117900 0.494591 0.626248 0.380305
0.288000 0.122370 0.497300 0.628278 0.381808
0.289000 0.122901 0.498789 0.630309 0.381821
0.290000 0.123303 0.500277 0.632320 0.381598
0.291000 0.123033 0.501763 0.634330 0.380248
0.292000 0.124007 0.503248 0.636281 0.380952
0.293000 0.127789 0.505972 0.638211 0.381339
0.294000 0.124740 0.506213 0.640141 0.380488
0.295000 0.124236 0.507694 0.642071 0.378683
0.296000 0.123874 0.509172 0.643981 0.377115
0.297000 0.121851 0.510650 0.645932 0.372808
0.298000 0.121458 0.512126 0.647822 0.371236
0.299000 0.121286 0.514862 0.649792 0.365021
0.300000 0.116788 0.515073 0.651702 0.361978
0.301000 0.112872 0.516545 0.653693 0.354675
0.302000 0.112173 0.518015 0.655583 0.352768
0.303000 0.108748 0.519483 0.657553 0.346360
0.304000 0.105464 0.520950 0.659523 0.340249
0.305000 0.102324 0.522416 0.661494 0.334435
0.306000 0.100479 0.523880 0.663424 0.330816
0.307000 0.096709 0.525343 0.665414 0.324035
0.308000 0.097448 0.528098 0.667365 0.319623
0.309000 0.091196 0.528264 0.669335 0.314202
0.310000 0.088869 0.529722 0.671285 0.309928
0.311000 0.081573 0.529874 0.673296 0.302647
0.312000 0.082745 0.532634 0.675246 0.298819
0.313000 0.080513 0.534088 0.677197 0.294801
0.314000 0.077570 0.535541 0.679167 0.289623
0.315000 0.075250 0.536992 0.681117 0.285501
0.316000 0.073435 0.538441 0.683048 0.282226
0.317000 0.070833 0.539890 0.684998 0.277648
0.318000 0.069366 0.541336 0.686908 0.274960
0.319000 0.067041 0.542782 0.688838 0.270844
0.320000 0.065788 0.544225 0.690728 0.268508
0.321000 0.064219 0.545668 0.692618 0.265633
0.322000 0.064749 0.547109 0.694428 0.266215
0.323000 0.062823 0.548548 0.696298 0.262680
0.324000 0.066294 0.551337 0.698087 0.262691
0.325000 0.061924 0.551423 0.699897 0.260675
0.326000 0.062936 0.552858 0.701626 0.261917
0.327000 0.062588 0.554292 0.703375 0.260843
0.328000 0.060792 0.554358 0.705044 0.262770
0.329000 0.064823 0.557155 0.706713 0.263159
0.330000 0.065866 0.558584 0.708341 0.264235
0.331000 0.062798 0.558636 0.709970 0.263929
0.332000 0.065496 0.560059 0.711498 0.267415
0.333000 0.069820 0.562864 0.713046 0.268013
0.334000 0.071659 0.564288 0.714534 0.270191
0.335000 0.073150 0.565710 0.716002 0.271730
0.336000 0.074962 0.567131 0.717429 0.273744
0.337000 0.075862 0.568550 0.718857 0.274191
0.338000 0.073259 0.568568 0.720264 0.274380
0.339000 0.078628 0.571385 0.721611 0.276333
0.340000 0.078977 0.572800 0.722978 0.275761
0.341000 0.079905 0.574214 0.724305 0.276129
0.342000 0.081332 0.575626 0.725592 0.277296
0.343000 0.081978 0.577037 0.726879 0.277136
0.344000 0.082592 0.578447 0.728146 0.276902
0.345000 0.082605 0.579855 0.729412 0.275662
0.346000 0.080485 0.579834 0.730619 0.276572
0.347000 0.081216 0.581236 0.731825 0.276250
0.348000 0.085375 0.584071 0.733011 0.275884
0.349000 0.081880 0.584035 0.734198 0.274527
0.350000 0.086183 0.586875 0.735344 0.274375
0.351000 0.083399 0.586829 0.736470 0.274221
0.352000 0.084239 0.588224 0.737576 0.274059
0.353000 0.088568 0.591070 0.738661 0.273885
0.354000 0.089258 0.592465 0.739727 0.273712
0.355000 0.089980 0.593859 0.740772 0.273582
0.356000 0.090747 0.595252 0.741798 0.273515
0.357000 0.090966 0.596644 0.742823 0.272534
0.358000 0.091937 0.598033 0.743809 0.272796
0.359000 0.088799 0.597949 0.744794 0.272107
0.360000 0.089477 0.599333 0.745759 0.271624
0.361000 0.093212 0.602195 0.746724 0.270317
0.362000 0.089865 0.602096 0.747669 0.269346
0.363000 0.090416 0.603476 0.748594 0.268681
0.364000 0.094096 0.606344 0.749519 0.267273
0.365000 0.091272 0.606231 0.750403 0.267243
0.366000 0.095291 0.609103 0.751288 0.266380
0.367000 0.095153 0.610481 0.752173 0.264858
0.368000 0.091692 0.610354 0.753037 0.263834
0.369000 0.091657 0.611725 0.753902 0.262248
0.370000 0.091917 0.613095 0.754746 0.261171
0.371000 0.095458 0.615977 0.755591 0.259519
0.372000 0.091875 0.615831 0.756415 0.258412
0.373000 0.091780 0.617197 0.757239 0.256795
0.374000 0.095088 0.620085 0.758064 0.254769
0.375000 0.094967 0.621451 0.758868 0.253415
0.376000 0.091511 0.621286 0.759652 0.252642
0.377000 0.095266 0.624180 0.760436 0.251354
0.378000 0.091218 0.624006 0.761220 0.249647
0.379000 0.091415 0.625364 0.761985 0.248602
0.380000 0.091921 0.626720 0.762728 0.248081
0.381000 0.092071 0.628075 0.763472 0.246979
0.382000 0.096257 0.630979 0.764196 0.246398
0.383000 0.096231 0.632335 0.764920 0.245286
0.384000 0.093411 0.632132 0.765604 0.245752
0.385000 0.097245 0.635042 0.766307 0.244547
0.386000 0.098121 0.636394 0.766971 0.244931
0.387000 0.094839 0.636177 0.767634 0.244660
0.388000 0.099537 0.639093 0.768278 0.244839
0.389000 0.096141 0.638867 0.768921 0.244397
0.390000 0.101370 0.641786 0.769524 0.245425
0.391000 0.102183 0.643131 0.770128 0.245672
0.392000 0.103225 0.644475 0.770711 0.246291
0.393000 0.100659 0.644230 0.771274 0.247240
0.394000 0.105467 0.647158 0.771837 0.247462
0.395000 0.106525 0.648497 0.772379 0.248076
0.396000 0.103958 0.648239 0.772902 0.249036
0.397000 0.105572 0.649572 0.773405 0.250275
0.398000 0.110573 0.652508 0.773907 0.250728
0.399000 0.107909 0.652235 0.774390 0.251545
0.400000 0.109477 0.653565 0.774852 0.252689
0.401000 0.114487 0.656506 0.775315 0.253105
0.402000 0.111812 0.656220 0.775757 0.253933
0.403000 0.117309 0.659165 0.776179 0.255125
0.404000 0.114434 0.658870 0.776602 0.255638
0.405000 0.119810 0.661819 0.777004 0.256599
0.406000 0.120746 0.663143 0.777406 0.256959
0.407000 0.118075 0.662834 0.777788 0.257849
0.408000 0.119175 0.664153 0.778170 0.258201
0.409000 0.124528 0.667110 0.778532 0.259078
0.410000 0.121489 0.666787 0.778894 0.259409
0.411000 0.122909 0.668102 0.779236 0.260311
0.412000 0.124011 0.669416 0.779577 0.260692
0.413000 0.125441 0.670728 0.779899 0.261626
0.414000 0.126550 0.672039 0.780221 0.262038
0.415000 0.131396 0.675007 0.780543 0.262047
0.416000 0.128499 0.674657 0.780844 0.262757
0.417000 0.129533 0.675964 0.781146 0.263081
0.418000 0.130960 0.677270 0.781427 0.264068
0.419000 0.132106 0.678575 0.781709 0.264597
0.420000 0.137055 0.681552 0.781990 0.264770
0.421000 0.138238 0.682858 0.782252 0.265678
0.422000 0.138624 0.684161 0.782533 0.265270
0.423000 0.139568 0.685464 0.782794 0.265804
0.424000 0.136920 0.685078 0.783036 0.267113
0.425000 0.141746 0.688065 0.783297 0.267058
0.426000 0.138768 0.687670 0.783538 0.267864
0.427000 0.143951 0.690661 0.783780 0.268401
0.428000 0.144743 0.691957 0.784021 0.268727
0.429000 0.145448 0.693252 0.784262 0.268922
0.430000 0.146105 0.694545 0.784503 0.269051
0.431000 0.147323 0.695837 0.784725 0.270121
0.432000 0.148404 0.697128 0.784946 0.270967
0.433000 0.149375 0.698417 0.785167 0.271633
0.434000 0.149673 0.699706 0.785408 0.271195
0.435000 0.150622 0.700993 0.785629 0.271856
0.436000 0.151514 0.702278 0.785851 0.272434
0.437000 0.152359 0.703563 0.786072 0.272942
0.438000 0.149007 0.703114 0.786293 0.273407
0.439000 0.149965 0.704393 0.786514 0.273830
0.440000 0.154464 0.707408 0.786755 0.273217
0.441000 0.155276 0.708687 0.786976 0.273753
0.442000 0.151882 0.708221 0.787198 0.274282
0.443000 0.157053 0.711242 0.787419 0.274804
0.444000 0.157232 0.712517 0.787660 0.274336
0.445000 0.158123 0.713792 0.787881 0.275072
0.446000 0.154793 0.713308 0.788102 0.275824
0.447000 0.155267 0.714576 0.788344 0.275589
0.448000 0.160657 0.717606 0.788565 0.276500
0.449000 0.156745 0.717109 0.788806 0.276381
0.450000 0.161613 0.720143 0.789047 0.276443
0.451000 0.162132 0.721410 0.789289 0.276675
0.452000 0.158469 0.720899 0.789530 0.277070
0.453000 0.163610 0.723939 0.789771 0.277603
0.454000 0.164338 0.725202 0.790013 0.278231
0.455000 0.165120 0.726463 0.790254 0.278959
0.456000 0.165370 0.727723 0.790515 0.278818
0.457000 0.166382 0.728982 0.790756 0.279957
0.458000 0.166832 0.730240 0.791018 0.280170
0.459000 0.167417 0.731497 0.791279 0.280621
0.460000 0.172448 0.734552 0.791541 0.281280
0.461000 0.168145 0.734006 0.791822 0.281152
0.462000 0.164836 0.733452 0.792083 0.282383
0.463000 0.169861 0.736510 0.792365 0.282710
0.464000 0.170461 0.737760 0.792646 0.283249
0.465000 0.171175 0.739009 0.792928 0.283991
0.466000 0.175778 0.742075 0.793230 0.283942
0.467000 0.171658 0.741503 0.793531 0.284274
0.468000 0.172898 0.742748 0.793813 0.285924
0.469000 0.172985 0.743992 0.794134 0.285663
0.470000 0.173899 0.745235 0.794436 0.286794
0.471000 0.169899 0.744642 0.794758 0.287097
0.472000 0.175085 0.747716 0.795079 0.287695
0.473000 0.175788 0.748955 0.795401 0.288521
0.474000 0.181038 0.752036 0.795723 0.289548
0.475000 0.176753 0.751430 0.796064 0.289801
0.476000 0.177924 0.752665 0.796386 0.291428
0.477000 0.178567 0.753899 0.796728 0.292178
0.478000 0.178764 0.755132 0.797090 0.292204
0.479000 0.179795 0.756363 0.797432 0.293628
0.480000 0.180317 0.757594 0.797794 0.294216
0.481000 0.184909 0.760687 0.798176 0.294133
0.482000 0.181204 0.760051 0.798538 0.295513
0.483000 0.181723 0.761277 0.798920 0.296127
0.484000 0.182441 0.762503 0.799302 0.297082
0.485000 0.183310 0.763727 0.799684 0.298298
0.486000 0.184299 0.764950 0.800066 0.299716
0.487000 0.184791 0.766171 0.800468 0.300317
0.488000 0.185479 0.767392 0.800870 0.301255
0.489000 0.186330 0.768611 0.801272 0.302475
0.490000 0.187312 0.769829 0.801674 0.303918
0.491000 0.192362 0.772941 0.802096 0.304559
0.492000 0.188312 0.772262 0.802519 0.305568
0.493000 0.189218 0.773476 0.802941 0.306906
0.494000 0.190267 0.774690 0.803363 0.308483
0.495000 0.191413 0.775902 0.803785 0.310223
0.496000 0.196635 0.779022 0.804228 0.311113
0.497000 0.192662 0.778322 0.804670 0.312333
0.498000 0.198272 0.781446 0.805112 0.313852
0.499000 0.199220 0.782656 0.805555 0.315608
0.500000 0.199704 0.783865 0.806017 0.316592
0.501000 0.195206 0.783148 0.806500 0.316991
0.502000 0.196427 0.784352 0.806962 0.318876
0.503000 0.197155 0.785554 0.807445 0.319946
0.504000 0.202110 0.788688 0.807947 0.320331
0.505000 0.197831 0.787955 0.808450 0.321187
0.506000 0.203313 0.791093 0.808953 0.322451
0.507000 0.198861 0.790352 0.809475 0.323060
0.508000 0.204225 0.793493 0.809998 0.324125
0.509000 0.199655 0.792743 0.810541 0.324584
0.510000 0.200263 0.793937 0.811084 0.325540
0.511000 0.199911 0.795130 0.811667 0.324923
0.512000 0.201137 0.796321 0.812210 0.326950
0.513000 0.201271 0.797512 0.812793 0.327171
0.514000 0.206412 0.800663 0.813376 0.327894
0.515000 0.201571 0.799889 0.813979 0.328080
0.516000 0.197858 0.799108 0.814562 0.329821
0.517000 0.202768 0.802261 0.815185 0.329820
0.518000 0.203027 0.803446 0.815809 0.330338
0.519000 0.202955 0.804629 0.816452 0.330332
0.520000 0.203222 0.805811 0.817096 0.330911
0.521000 0.208533 0.808975 0.817739 0.331963
0.522000 0.203732 0.808172 0.818402 0.332425
0.523000 0.204228 0.809350 0.819066 0.333418
0.524000 0.209753 0.812519 0.819729 0.334816
0.525000 0.204490 0.811704 0.820433 0.334570
0.526000 0.204628 0.812879 0.821137 0.335001
0.527000 0.205081 0.814053 0.821841 0.335968
0.528000 0.209990 0.817228 0.822564 0.336349
0.529000 0.209590 0.818403 0.823308 0.336279
0.530000 0.204761 0.817567 0.824052 0.336887
0.531000 0.205297 0.818736 0.824796 0.338037
0.532000 0.205465 0.819904 0.825560 0.338582
0.533000 0.205314 0.821071 0.826344 0.338615
0.534000 0.210358 0.824257 0.827129 0.339228
0.535000 0.205165 0.823401 0.827933 0.339350
0.536000 0.210280 0.826591 0.828737 0.340080
0.537000 0.205130 0.825727 0.829561 0.340316
0.538000 0.204232 0.826888 0.830426 0.339178
0.539000 0.204423 0.828048 0.831270 0.339873
0.540000 0.199395 0.827169 0.832135 0.340050
0.541000 0.204097 0.830364 0.833020 0.339769
0.542000 0.204614 0.831520 0.833884 0.341063
0.543000 0.204121 0.832675 0.834789 0.340692
0.544000 0.204005 0.833829 0.835694 0.340964
0.545000 0.203611 0.834982 0.836619 0.340791
0.546000 0.198638 0.834080 0.837544 0.341235
0.547000 0.204043 0.837285 0.838468 0.342145
0.548000 0.198935 0.836374 0.839413 0.342411
0.549000 0.204226 0.839582 0.840358 0.343135
0.550000 0.203964 0.840730 0.841324 0.343250
0.551000 0.203413 0.841876 0.842309 0.342902
0.552000 0.208812 0.845092 0.843274 0.344174
0.553000 0.203637 0.844164 0.844259 0.344796
0.554000 0.198954 0.843230 0.845244 0.345882
0.555000 0.204090 0.846448 0.846250 0.346314
0.556000 0.198645 0.845506 0.847275 0.346173
0.557000 0.203748 0.848728 0.848300 0.346560
0.558000 0.203865 0.849866 0.849326 0.347369
