0.000000 -0.000145 -0.000000 0.000060
0.001000 -0.000139 0.000000 0.000060
0.002000 -0.000156 -0.000010 0.000060
0.003000 -0.000126 0.000000 0.000060
0.004000 -0.000167 -0.000019 0.000060
0.005000 -0.000123 -0.000024 0.000040
0.006000 -0.000129 -0.000029 0.000040
0.007000 -0.000054 0.000000 0.000040
0.008000 -0.000003 0.000000 0.000020
0.009000 -0.000109 -0.000044 0.000020
0.010000 -0.000116 -0.000049 0.000020
0.011000 -0.000123 -0.000053 0.000020
0.012000 -0.000129 -0.000058 0.000020
0.013000 0.000016 0.000000 0.000020
0.014000 -0.000149 -0.000068 0.000020
0.015000 0.000021 0.000000 0.000020
0.016000 -0.000216 -0.000078 0.000040
0.017000 -0.000218 -0.000082 0.000040
0.018000 -0.000011 0.000000 0.000040
0.019000 -0.000232 -0.000092 0.000040
0.020000 -0.000234 -0.000097 0.000040
0.021000 0.000008 0.000000 0.000040
0.022000 -0.000249 -0.000106 0.000040
0.023000 -0.000250 -0.000111 0.000040
0.024000 -0.000252 -0.000116 0.000040
0.025000 -0.000253 -0.000121 0.000040
0.026000 0.000047 0.000000 0.000040
0.027000 -0.000269 -0.000130 0.000040
0.028000 -0.000222 -0.000135 0.000020
0.029000 0.000111 0.000000 0.000020
0.030000 -0.000242 -0.000144 0.000020
0.031000 -0.000245 -0.000149 0.000020
0.032000 0.000123 0.000000 0.000020
0.033000 -0.000313 -0.000159 0.000040
0.034000 0.000080 0.000000 0.000040
0.035000 -0.000329 -0.000168 0.000040
0.036000 0.000088 0.000000 0.000040
0.037000 0.000082 0.000000 0.000040
0.038000 -0.000361 -0.000182 0.000040
0.039000 -0.000358 -0.000187 0.000040
0.040000 0.000105 0.000000 0.000040
0.041000 0.000147 0.000000 0.000020
0.042000 -0.000827 -0.000402 0.000020
0.043000 0.000174 0.000000 0.000020
0.044000 0.000116 0.000000 0.000040
0.045000 -0.000360 -0.000215 0.000020
0.046000 -0.000885 -0.000439 0.000020
0.047000 -0.000379 -0.000224 0.000040
0.048000 0.000175 0.000000 0.000040
0.049000 -0.000397 -0.000233 0.000040
0.050000 -0.000393 -0.000238 0.000040
0.051000 -0.000389 -0.000243 0.000040
0.052000 -0.000386 -0.000247 0.000040
0.053000 0.000224 0.000000 0.000040
0.054000 -0.000406 -0.000257 0.000040
0.055000 0.000226 0.000000 0.000040
0.056000 -0.000427 -0.000266 0.000040
0.057000 -0.000422 -0.000271 0.000040
0.058000 0.000244 0.000000 0.000040
0.059000 0.000230 0.000000 0.000040
0.060000 -0.000467 -0.000284 0.000040
0.061000 -0.000461 -0.000289 0.000040
0.062000 0.000252 0.000000 0.000040
0.063000 0.000237 0.000000 0.000040
0.064000 -0.000505 -0.000303 0.000040
0.065000 -0.000496 -0.000307 0.000040
0.066000 -0.000488 -0.000312 0.000040
0.067000 -0.000481 -0.000316 0.000040
0.068000 -0.000474 -0.000321 0.000040
0.069000 0.000315 0.000000 0.000040
0.070000 0.000298 0.000000 0.000040
0.071000 -0.000524 -0.000335 0.000040
0.072000 0.000300 0.000000 0.000040
0.073000 0.000283 0.000000 0.000040
0.074000 -0.000571 -0.000348 0.000040
0.075000 0.000288 0.000000 0.000040
0.076000 0.000272 0.000000 0.000040
0.077000 -0.000614 -0.000362 0.000040
0.078000 0.000279 0.000000 0.000040
0.079000 -0.000628 -0.000371 0.000040
0.080000 0.000288 0.000000 0.000040
0.081000 0.000272 0.000000 0.000040
0.082000 -0.000669 -0.000384 0.000040
0.083000 0.000282 0.000000 0.000040
0.084000 0.000266 0.000000 0.000040
0.085000 -0.000706 -0.000398 0.000040
0.086000 0.000278 0.000000 0.000040
0.087000 0.000263 0.000000 0.000040
0.088000 0.000247 0.000000 0.000040
0.089000 -0.000767 -0.000416 0.000040
0.090000 -0.000747 -0.000420 0.000040
0.091000 0.001266 0.000425 0.000060
0.092000 0.000185 0.000000 0.000060
0.093000 0.000173 0.000000 0.000060
0.094000 -0.000891 -0.000438 0.000060
0.095000 0.000199 0.000000 0.000060
0.096000 -0.000888 -0.000447 0.000060
0.097000 0.000271 0.000000 0.000040
0.098000 0.000256 0.000000 0.000040
0.099000 0.000241 0.000000 0.000040
0.100000 -0.000890 -0.000465 0.000040
0.101000 0.000263 0.000000 0.000040
0.102000 0.001387 0.000473 0.000040
0.103000 0.000183 0.000000 0.000040
0.104000 -0.000988 -0.000482 0.000040
0.105000 0.000213 0.000000 0.000040
0.106000 0.000201 0.000000 0.000040
0.107000 0.000189 0.000000 0.000040
0.108000 -0.001025 -0.000500 0.000040
0.109000 0.000220 0.000000 0.000040
0.110000 -0.001015 -0.000509 0.000040
0.111000 0.000250 0.000000 0.000040
0.112000 0.000188 0.000000 0.000060
0.113000 0.001430 0.000522 0.000060
0.114000 0.000109 0.000000 0.000060
0.115000 0.000101 0.000000 0.000060
0.116000 0.000094 0.000000 0.000060
0.117000 0.000087 0.000000 0.000060
0.118000 0.000129 0.000000 0.000040
0.119000 0.000121 0.000000 0.000040
0.120000 0.000114 0.000000 0.000040
0.121000 -0.001232 -0.000556 0.000040
0.122000 0.000159 0.000000 0.000040
0.123000 -0.001209 -0.000565 0.000040
0.124000 0.000201 0.000000 0.000040
0.125000 0.000190 0.000000 0.000040
0.126000 -0.001211 -0.000578 0.000040
0.127000 0.000230 0.000000 0.000040
0.128000 0.000217 0.000000 0.000040
0.129000 -0.001265 -0.000591 0.000060
0.130000 0.000209 0.000000 0.000060
0.131000 0.001639 0.000600 0.000060
0.132000 0.000121 0.000000 0.000060
0.133000 0.001574 0.000608 0.000060
0.134000 0.000087 0.000000 0.000040
0.135000 0.000081 0.000000 0.000040
0.136000 0.000075 0.000000 0.000040
0.137000 0.000070 0.000000 0.000040
0.138000 0.001579 0.000629 0.000040
0.139000 -0.000006 0.000000 0.000040
0.140000 -0.001542 -0.000638 0.000040
0.141000 0.001604 0.000642 0.000040
0.142000 -0.000012 0.000000 0.000040
0.143000 0.001503 0.000651 0.000060
0.144000 0.001445 0.000655 0.000060
0.145000 -0.000195 0.000000 0.000060
0.146000 -0.000187 0.000000 0.000060
0.147000 -0.001783 -0.000668 0.000060
0.148000 -0.000050 0.000000 0.000040
0.149000 0.001578 0.000676 0.000040
0.150000 -0.000118 0.000000 0.000040
0.151000 -0.000113 0.000000 0.000040
0.152000 -0.000108 0.000000 0.000040
0.153000 -0.000103 0.000000 0.000040
0.154000 -0.000098 0.000000 0.000040
0.155000 0.001592 0.000701 0.000040
0.156000 0.004923 0.002116 0.000040
0.157000 0.001274 0.000709 0.000060
0.158000 -0.002205 -0.000714 0.000060
0.159000 -0.002114 -0.000718 0.000060
0.160000 0.001445 0.000722 0.000060
0.161000 -0.000352 0.000000 0.000060
0.162000 -0.000335 0.000000 0.000060
0.163000 -0.002084 -0.000734 0.000060
0.164000 0.001601 0.000739 0.000040
0.165000 -0.000244 0.000000 0.000040
0.166000 0.001563 0.000747 0.000040
0.167000 -0.000301 0.000000 0.000040
0.168000 -0.000287 0.000000 0.000040
0.169000 -0.002097 -0.000759 0.000040
0.170000 -0.000177 0.000000 0.000040
0.171000 0.001679 0.000767 0.000040
0.172000 -0.002096 -0.000772 0.000040
0.173000 -0.000147 0.000000 0.000040
0.174000 0.001688 0.000780 0.000060
0.175000 -0.000262 0.000000 0.000060
0.176000 -0.000250 0.000000 0.000060
0.177000 -0.000238 0.000000 0.000060
0.178000 -0.000226 0.000000 0.000060
0.179000 -0.000215 0.000000 0.000060
0.180000 -0.002139 -0.000804 0.000060
0.181000 -0.000060 0.000000 0.000040
0.182000 0.001897 0.000812 0.000040
0.183000 -0.000141 0.000000 0.000040
0.184000 -0.000136 0.000000 0.000040
0.185000 -0.000129 0.000000 0.000040
0.186000 -0.000123 0.000000 0.000040
0.187000 -0.000117 0.000000 0.000040
0.188000 0.001900 0.000837 0.000040
0.189000 -0.000196 0.000000 0.000040
0.190000 -0.000188 0.000000 0.000040
0.191000 -0.002220 -0.000849 0.000040
0.192000 0.001972 0.000853 0.000040
0.193000 -0.000165 0.000000 0.000040
0.194000 -0.000158 0.000000 0.000040
0.195000 -0.000199 0.000000 0.000060
0.196000 -0.000189 0.000000 0.000060
0.197000 -0.002280 -0.000873 0.000060
0.198000 -0.000079 0.000000 0.000060
0.199000 0.002044 0.000881 0.000060
0.200000 -0.002246 -0.000885 0.000040
0.201000 -0.002157 -0.000889 0.000040
0.202000 0.000078 0.000000 0.000040
0.203000 0.000074 0.000000 0.000040
0.204000 -0.002098 -0.000901 0.000040
0.205000 -0.002016 -0.000905 0.000040
0.206000 0.000249 0.000000 0.000040
0.207000 0.000187 0.000000 0.000060
0.208000 0.000176 0.000000 0.000060
0.209000 -0.002050 -0.000921 0.000060
0.210000 0.000253 0.000000 0.000060
0.211000 -0.001995 -0.000929 0.000060
0.212000 -0.001919 -0.000933 0.000060
0.213000 0.000405 0.000000 0.000060
0.214000 0.000383 0.000000 0.000060
0.215000 -0.001911 -0.000945 0.000060
0.216000 -0.001840 -0.000949 0.000060
0.217000 0.000518 0.000000 0.000060
0.218000 0.000538 0.000000 0.000040
0.219000 -0.001802 -0.000960 0.000040
0.220000 0.000581 0.000000 0.000040
0.221000 0.000550 0.000000 0.000040
0.222000 -0.001819 -0.000972 0.000040
0.223000 0.000593 0.000000 0.000040
0.224000 -0.001844 -0.000980 0.000060
0.225000 0.000588 0.000000 0.000060
0.226000 0.000555 0.000000 0.000060
0.227000 -0.001861 -0.000992 0.000060
0.228000 -0.001794 -0.000995 0.000060
0.229000 0.000673 0.000000 0.000060
0.230000 0.000636 0.000000 0.000060
0.231000 -0.001822 -0.001007 0.000060
0.232000 0.000673 0.000000 0.000060
0.233000 -0.001804 -0.001015 0.000060
0.234000 0.000757 0.000000 0.000040
0.235000 -0.001743 -0.001023 0.000040
0.236000 0.000785 0.000000 0.000040
0.237000 0.000742 0.000000 0.000040
0.238000 -0.001786 -0.001034 0.000040
0.239000 -0.001725 -0.001038 0.000040
0.240000 0.000792 0.000000 0.000060
0.241000 0.000749 0.000000 0.000060
0.242000 -0.001817 -0.001050 0.000060
