0.000000 0.001434 0.000000 -0.000080
0.001000 0.036678 0.001986 -0.000080
0.002000 0.067014 0.003971 -0.000060
0.003000 0.093449 0.005938 -0.000060
0.004000 0.117004 0.007933 -0.000060
0.005000 0.137078 0.009936 -0.000020
0.006000 0.153872 0.011888 0.000020
0.007000 0.168823 0.013863 0.000080
0.008000 0.181791 0.015835 0.000161
0.009000 0.193077 0.017805 0.000261
0.010000 0.203802 0.019823 0.000382
0.011000 0.211470 0.021741 0.000523
0.012000 0.220137 0.023763 0.000684
0.013000 0.225717 0.025668 0.000865
0.014000 0.232092 0.027628 0.001046
0.015000 0.237423 0.029587 0.001267
0.016000 0.240825 0.031466 0.001508
0.017000 0.246341 0.033499 0.001789
0.018000 0.249561 0.035451 0.002111
0.019000 0.253795 0.037494 0.002473
0.020000 0.255729 0.039448 0.002875
0.021000 0.257564 0.041400 0.003297
0.022000 0.256706 0.043243 0.003780
0.023000 0.257916 0.045186 0.004283
0.024000 0.258762 0.047128 0.004825
0.025000 0.259272 0.049067 0.005409
0.026000 0.257245 0.050879 0.006032
0.027000 0.259704 0.052939 0.006695
0.028000 0.259365 0.054873 0.007399
0.029000 0.258796 0.056804 0.008143
0.030000 0.258028 0.058734 0.008927
0.031000 0.257075 0.060661 0.009752
0.032000 0.255950 0.062587 0.010616
0.033000 0.254306 0.064511 0.011541
0.034000 0.252913 0.066433 0.012486
0.035000 0.251011 0.068353 0.013491
0.036000 0.252090 0.070443 0.014537
0.037000 0.246158 0.072187 0.015643
0.038000 0.240800 0.073919 0.016769
0.039000 0.238927 0.075826 0.017935
0.040000 0.239960 0.077923 0.019161
0.041000 0.233612 0.079636 0.020428
0.042000 0.238572 0.081939 0.021715
0.043000 0.235113 0.083848 0.023062
0.044000 0.228228 0.085546 0.024429
0.045000 0.225078 0.087446 0.025857
0.046000 0.221871 0.089345 0.027324
0.047000 0.218942 0.091242 0.028812
0.048000 0.220320 0.093366 0.030320
0.049000 0.212477 0.095031 0.031888
0.050000 0.209889 0.096922 0.033457
0.051000 0.207465 0.098811 0.035045
0.052000 0.208842 0.100946 0.036694
0.053000 0.206213 0.102837 0.038322
0.054000 0.194884 0.104212 0.039951
0.055000 0.198427 0.106350 0.041600
0.056000 0.196363 0.108230 0.043289
0.057000 0.194995 0.110108 0.044957
0.058000 0.193531 0.111985 0.046646
0.059000 0.186987 0.113579 0.048355
0.060000 0.186262 0.115447 0.050064
0.061000 0.185351 0.117313 0.051794
0.062000 0.189839 0.119471 0.053523
0.063000 0.188281 0.121338 0.055272
0.064000 0.186948 0.123203 0.057021
0.065000 0.185474 0.125066 0.058791
0.066000 0.178311 0.126616 0.060580
0.067000 0.183586 0.128787 0.062349
0.068000 0.181595 0.130644 0.064179
0.069000 0.175125 0.132175 0.065948
0.070000 0.174157 0.134024 0.067778
0.071000 0.179670 0.136206 0.069588
0.072000 0.177873 0.138056 0.071437
0.073000 0.170870 0.139561 0.073247
0.074000 0.169746 0.141403 0.075117
0.075000 0.169143 0.143243 0.076967
0.076000 0.168961 0.145081 0.078796
0.077000 0.168064 0.146918 0.080666
0.078000 0.167615 0.148752 0.082516
0.079000 0.166841 0.150585 0.084386
0.080000 0.166139 0.152416 0.086256
0.081000 0.172274 0.154625 0.088125
0.082000 0.170898 0.156457 0.089995
